"id_player","id_team","player_name","nationality","field_position","age","team_country","team","assists","corners_taken","offsides","dribbles","total_attempts","attempts_on_target","attempts_off_target","blocked","balls_recovered","tackles","tackles_won","tackles_lost","clearance_attempted","X","fouls_committed","fouls_suffered","yellow_cards","red_cards","passing_accuracy...","passes_attempted","passes_completed","crossing_accuracy...","crosses_attempted","crosses_completed","free_kick_taken","goals","inside_area","outside_area","right_foot","left_foot","head","other","penalties_scored","distance_covered.km.h.","top_speed","minutes_played","matches_appareance"
250105244,50051,"Aurélien Tchouaméni","France","Midfielder",24,"Spain","Real Madrid C.F.",0,0,0,1,4,2,1,1,13,4,2,2,2,412,1,3,0,0,94,137,127,0,1,0,4,0,0,0,0,0,0,0,0,26.73,32.22,210,4
250105681,52280,"Jakub Kiwior","Poland","Defender",24,"England","Arsenal FC",0,0,0,0,0,0,0,0,4,4,2,2,1,670,0,0,0,0,77,13,10,0,0,0,0,0,0,0,0,0,0,0,0,5.64,31.37,45,1
250105686,50043,"Michał Skóraś","Poland","Forward",24,"Belgium","Club Brugge KV",0,0,0,1,1,0,1,0,4,2,0,2,0,283,2,3,2,0,88.5,25,20,0,1,0,0,0,0,0,0,0,0,0,0,8.78,33.5,65,2
250105717,50033,"Veljko Birmančević","Serbia","Midfielder",26,"Czechia","AC Sparta Praha",0,3,1,6,8,3,2,3,9,2,2,0,3,549,0,2,0,0,58.34,48,27,50,4,2,0,0,0,0,0,0,0,0,0,30.08,34.44,253,3
250105890,50062,"Joey Veerman","Netherlands","Midfielder",25,"Netherlands","PSV Eindhoven",0,3,0,0,2,1,0,1,0,0,0,0,1,666,0,0,0,0,86,44,38,40,5,2,1,0,0,0,0,0,0,0,0,8.06,27.82,62,1
250105927,50149,"Viktor Gyökeres","Sweden","Forward",26,"Portugal","Sporting Clube de Portugal",0,0,3,6,15,8,3,4,1,2,0,2,5,2,10,7,0,0,73.25,75,56,50,2,1,0,5,5,0,5,0,0,0,2,41.94,34.55,360,4
250106148,50050,"Nicolas Kühn","Germany","Midfielder",24,"Scotland","Celtic FC",1,1,2,16,4,3,1,0,9,4,1,3,1,236,3,1,0,0,72.5,104,76,50,8,4,1,2,1,1,0,2,0,0,0,35.09,35.94,289,4
250106649,52280,"Gabriel Jesus","Brazil","Forward",27,"England","Arsenal FC",0,0,2,11,5,1,0,4,5,2,0,2,0,138,4,1,1,0,71.75,80,63,16.67,6,1,0,0,0,0,0,0,0,0,0,23.27,33.78,187,4
250106709,75797,"Bafodé Diakité","France","Defender",23,"France","LOSC Lille",0,0,0,0,0,0,0,0,14,1,1,0,12,530,0,4,1,0,93.25,160,151,0,0,0,10,0,0,0,0,0,0,0,0,35.96,32.09,315,4
250106722,50139,"Khephren Thuram","France","Midfielder",23,"Italy","Juventus",0,0,0,2,2,1,1,0,11,4,4,0,3,425,1,2,0,0,83,81,68,0,2,0,4,0,0,0,0,0,0,0,0,23.15,32.31,190,3
250106935,7889,"Curtis Jones","England","Midfielder",23,"England","Liverpool FC",1,0,0,3,3,1,1,1,3,0,0,0,0,556,0,2,0,0,91.34,54,51,100,1,1,2,0,0,0,0,0,0,0,0,13.67,30.44,94,3
250106939,52280,"Bukayo Saka","England","Forward",23,"England","Arsenal FC",0,9,2,11,8,5,1,2,4,4,0,4,2,23,7,4,0,0,81,88,70,21.06,19,4,3,1,0,1,0,1,0,0,0,28.78,31.84,252,3
250106967,2602798,"Bryan Gil","Spain","Forward",23,"Spain","Girona FC",0,0,1,16,2,0,1,1,9,5,2,3,1,259,2,7,1,0,87.34,90,78,40,5,2,2,0,0,0,0,0,0,0,0,25.55,32.93,220,3
250106969,2602798,"Miguel Gutiérrez","Spain","Defender",23,"Spain","Girona FC",0,3,0,10,6,2,1,3,12,4,2,2,2,262,2,6,0,0,85.75,178,152,26.67,15,4,7,1,1,0,0,1,0,0,0,43.79,31.57,360,4
250107089,52797,"Matúš Vojtko","Slovakia","Defender",24,"Slovakia","ŠK Slovan Bratislava",0,0,0,0,0,0,0,0,0,0,0,0,0,695,0,0,0,0,88,8,7,0,1,0,1,0,0,0,0,0,0,0,0,2.04,27.88,11,1
250107324,52816,"Nicolò Zaniolo","Italy","Forward",25,"Italy","Atalanta BC",0,0,2,1,2,1,1,0,1,0,0,0,1,233,3,1,1,0,83,20,17,0,2,0,0,1,1,0,0,1,0,0,0,12.06,31.28,83,4
250107477,50107,"Jeff Chabot","Germany","Defender",26,"Germany","VfB Stuttgart",0,0,0,0,3,0,1,2,13,7,5,2,21,445,1,1,0,0,85.75,212,197,0,0,0,5,0,0,0,0,0,0,0,0,33.58,32.38,286,4
250107509,50033,"Elias Cobbaut","Belgium","Defender",26,"Czechia","AC Sparta Praha",0,0,0,0,0,0,0,0,6,0,0,0,4,651,0,0,0,0,68,31,21,0,1,0,1,0,0,0,0,0,0,0,0,11,30.51,90,1
250108215,52797,"David Strelec","Slovakia","Forward",23,"Slovakia","ŠK Slovan Bratislava",0,0,0,4,7,1,4,2,2,1,0,1,3,278,2,4,0,0,80.75,81,65,0,0,0,2,1,1,0,1,0,0,0,0,39.57,32.41,334,4
250110159,50164,"Arbër Hoxha","Albania","Forward",26,"Croatia","GNK Dinamo",0,0,0,1,0,0,0,0,2,0,0,0,0,683,0,0,0,0,78.5,13,11,0,0,0,0,0,0,0,0,0,0,0,0,3.28,29.46,20,2
250110361,2603790,"David Raum","Germany","Defender",26,"Germany","RB Leipzig",0,5,1,1,1,0,0,1,14,3,1,2,3,303,2,2,1,0,79,103,82,33.34,12,4,3,0,0,0,0,0,0,0,0,22.81,33.32,180,2
250110734,50031,"Filip Ugrinic","Switzerland","Midfielder",25,"Switzerland","BSC Young Boys",0,5,0,5,4,2,2,0,16,5,1,4,2,108,4,3,1,0,89.75,157,141,27.28,11,3,13,0,0,0,0,0,0,0,0,42.75,32.25,328,4
250110894,2601306,"Pierre Lees-Melou","France","Midfielder",31,"France","Stade Brestois 29",0,0,0,5,5,1,3,1,18,5,4,1,1,270,2,5,1,0,80.5,103,84,0,2,0,1,1,0,1,1,0,0,0,0,23.55,32.25,180,2
250112117,52969,"Tommaso Pobega","Italy","Midfielder",25,"Italy","Bologna FC 1909",0,0,1,0,1,0,1,0,3,1,1,0,0,662,0,0,0,0,80.5,42,32,0,1,0,0,0,0,0,0,0,0,0,0,9.82,30.16,70,2
250112122,50149,"Francisco Trincão","Portugal","Forward",24,"Portugal","Sporting Clube de Portugal",0,1,0,14,8,1,5,2,5,3,1,2,3,19,7,6,0,0,82.25,88,71,50,2,1,2,0,0,0,0,0,0,0,0,42.91,32.9,346,4
250112186,50031,"Silvère Ganvoula","Congo","Forward",28,"Switzerland","BSC Young Boys",0,0,1,3,9,4,2,3,1,2,0,2,5,49,6,1,0,0,68.75,38,26,0,3,0,0,0,0,0,0,0,0,0,0,29.85,34.77,276,4
250112217,50107,"Angelo Stiller","Germany","Midfielder",23,"Germany","VfB Stuttgart",0,6,0,1,5,3,1,1,10,3,0,3,0,395,1,4,0,0,90,334,301,40,10,4,10,0,0,0,0,0,0,0,0,47.05,29.08,360,4
250112224,52758,"Felix Nmecha","Germany","Midfielder",24,"Germany","Borussia Dortmund",1,0,0,3,4,2,1,1,11,4,1,3,3,58,5,8,0,0,87.5,140,130,0,1,0,3,1,1,0,1,0,0,0,0,28.61,34.3,218,4
250112400,52969,"Riccardo Orsolini","Italy","Midfielder",27,"Italy","Bologna FC 1909",0,0,3,5,8,2,3,3,5,8,2,6,1,385,1,6,1,0,64,76,44,33.34,9,3,3,0,0,0,0,0,0,0,0,26.61,34.14,222,4
250112513,50124,"Robin Le Normand","Spain","Defender",27,"Spain","Atlético de Madrid",0,0,0,0,1,0,1,0,4,0,0,0,1,353,2,0,1,0,90,51,46,0,0,0,2,0,0,0,0,0,0,0,0,10.37,29.63,90,1
250112690,50138,"Denzel Dumfries","Netherlands","Defender",28,"Italy","FC Internazionale Milano",0,0,4,5,4,1,3,0,8,3,1,2,8,0,11,7,1,0,84.25,80,66,25,12,3,0,0,0,0,0,0,0,0,0,34.49,33.48,285,4
250112803,50051,"Ferland Mendy","France","Defender",29,"Spain","Real Madrid C.F.",0,0,0,3,0,0,0,0,10,2,0,2,2,333,2,1,0,0,96,135,130,0,1,0,5,0,0,0,0,0,0,0,0,30.17,33.37,284,4
250112842,50050,"Greg Taylor","Scotland","Defender",27,"Scotland","Celtic FC",1,0,0,0,1,0,0,1,7,2,1,1,3,312,2,2,0,0,82.34,105,90,50,2,1,3,0,0,0,0,0,0,0,0,26.01,30.63,203,3
250112880,50080,"Raphinha","Brazil","Forward",27,"Spain","FC Barcelona",3,12,2,7,15,5,8,2,3,1,1,0,0,279,2,4,0,0,71,135,99,23.08,13,3,6,5,3,2,1,4,0,0,0,38.69,33.37,314,4
250112969,52707,"Artem Bondarenko","Ukraine","Midfielder",24,"Ukraine","FC Shakhtar Donetsk",0,1,1,4,4,0,2,2,11,3,1,2,1,95,4,6,0,0,91,149,136,0,1,0,3,0,0,0,0,0,0,0,0,40.07,32.37,282,4
250112974,52707,"Yukhym Konoplia","Ukraine","Defender",25,"Ukraine","FC Shakhtar Donetsk",0,0,0,2,1,0,1,0,14,8,3,5,11,136,4,1,1,0,86.75,86,74,100,2,2,1,0,0,0,0,0,0,0,0,30.56,31.79,266,4
250112978,52707,"Dmytro Kryskiv","Ukraine","Midfielder",24,"Ukraine","FC Shakhtar Donetsk",0,1,0,0,1,0,0,1,11,4,3,1,6,196,3,3,0,0,91.5,165,151,33.34,3,1,4,0,0,0,0,0,0,0,0,45.28,32.04,359,4
250113001,7889,"Ryan Gravenberch","Netherlands","Midfielder",22,"England","Liverpool FC",0,0,0,9,1,0,1,0,26,5,2,3,4,287,2,3,0,0,91,206,189,0,0,0,2,0,0,0,0,0,0,0,0,44.1,31.7,360,4
250113103,50124,"Conor Gallagher","England","Midfielder",24,"Spain","Atlético de Madrid",0,0,0,2,0,0,0,0,13,9,7,2,3,130,4,2,0,0,91.75,106,98,0,0,0,3,0,0,0,0,0,0,0,0,30.56,32.85,227,4
250113142,52919,"Jérémy Doku","Belgium","Midfielder",22,"England","Manchester City",1,1,0,13,3,1,2,0,2,2,0,2,0,366,2,0,0,0,89.34,85,75,17.65,17,3,0,0,0,0,0,0,0,0,0,13.17,33.17,114,3
250113211,50147,"Orkun Kökçü","Türkiye","Midfielder",23,"Portugal","SL Benfica",0,4,0,6,5,3,2,0,11,1,0,1,2,379,1,10,1,0,76.75,173,137,50,2,1,6,2,1,1,1,0,0,1,1,38.54,32.52,325,4
250113237,50139,"Nicolò Fagioli","Italy","Midfielder",23,"Italy","Juventus",0,1,0,11,5,1,3,1,8,4,3,1,3,484,1,0,0,0,86.67,122,109,0,5,0,5,0,0,0,0,0,0,0,0,26.6,30.72,201,3
250113276,50109,"Jeremie Frimpong","Netherlands","Defender",23,"Germany","Bayer 04 Leverkusen",3,0,2,6,6,1,4,1,3,1,1,0,5,90,4,8,2,0,81.25,92,76,20,10,2,0,0,0,0,0,0,0,0,0,35.31,35.38,297,4
250113373,2602798,"Bojan Miovski","North Macedonia","Forward",25,"Spain","Girona FC",0,0,0,1,6,4,2,0,0,3,1,2,0,101,4,5,0,0,81.34,31,25,0,0,0,1,0,0,0,0,0,0,0,0,25.26,33.15,209,3
250113392,52280,"Riccardo Calafiori","Italy","Defender",22,"England","Arsenal FC",0,0,0,1,2,1,1,0,6,4,3,1,3,351,2,0,1,0,91,78,69,0,0,0,0,0,0,0,0,0,0,0,0,22.38,32.52,179,3
250113947,50031,"Łukasz Łakomy","Poland","Midfielder",23,"Switzerland","BSC Young Boys",0,5,0,2,4,1,3,0,9,0,0,0,0,148,4,1,0,0,79.67,78,65,0,6,0,3,0,0,0,0,0,0,0,0,20.69,28.79,142,3
250113993,50033,"Matěj Ryneš","Czechia","Defender",23,"Czechia","AC Sparta Praha",0,0,0,1,2,0,1,1,16,5,2,3,9,227,3,1,1,0,69.75,87,58,50,4,2,1,0,0,0,0,0,0,0,0,33.39,33.37,282,4
250114167,2603790,"Nicolas Seiwald","Austria","Midfielder",23,"Germany","RB Leipzig",0,0,0,1,1,0,1,0,10,0,0,0,2,584,0,1,0,0,96.67,50,48,0,2,0,0,0,0,0,0,0,0,0,0,17.35,31.37,131,3
250115134,50043,"Hugo Vetlesen","Norway","Midfielder",24,"Belgium","Club Brugge KV",1,0,0,3,4,1,2,1,2,1,0,1,1,317,2,1,2,0,80.34,38,31,0,0,0,1,0,0,0,0,0,0,0,0,19.66,31.68,145,3
250115192,75797,"Gabriel Gudmundsson","Sweden","Defender",25,"France","LOSC Lille",1,0,0,7,1,0,1,0,15,5,2,3,12,143,4,1,0,0,74,81,63,0,2,0,3,0,0,0,0,0,0,0,0,34.21,33.43,269,4
250115436,52747,"Fabián Ruiz","Spain","Midfielder",28,"France","Paris Saint-Germain",1,0,0,0,4,2,1,1,4,1,0,1,1,613,0,0,1,0,87.5,82,72,50,2,1,3,0,0,0,0,0,0,0,0,24.23,30.67,172,4
250115487,52707,"Danylo Sikan","Ukraine","Forward",23,"Ukraine","FC Shakhtar Donetsk",0,0,1,2,1,0,0,1,1,4,2,2,1,364,2,0,0,0,89.67,25,22,0,0,0,0,0,0,0,0,0,0,0,0,14.17,31.67,121,3
250115948,50058,"Strahinja Pavlović","Serbia","Defender",23,"Italy","AC Milan",0,0,0,0,0,0,0,0,2,1,0,1,3,648,0,0,0,0,41,67,54,100,1,1,1,0,0,0,0,0,0,0,0,11.33,33.27,91,2
250116067,50030,"Mads Bidstrup","Denmark","Midfielder",23,"Austria","FC Salzburg",0,0,0,1,2,2,0,0,7,5,1,4,2,247,3,0,1,0,68,29,20,0,4,0,0,0,0,0,0,0,0,0,0,18.53,30.38,119,2
250116699,52969,"Lewis Ferguson","Scotland","Midfielder",25,"Italy","Bologna FC 1909",0,0,0,0,0,0,0,0,0,0,0,0,1,704,0,0,0,0,71,7,5,0,0,0,0,0,0,0,0,0,0,0,0,1.22,26.41,9,1
250116734,2602798,"Ladislav Krejčí","Czechia","Defender",25,"Spain","Girona FC",0,0,0,0,1,1,0,0,22,6,4,2,12,176,3,4,1,0,91.5,279,255,0,0,0,9,0,0,0,0,0,0,0,0,44.19,33.62,360,4
250116759,52797,"Alen Mustafić","Bosnia and Herzegovina","Midfielder",25,"Slovakia","ŠK Slovan Bratislava",0,0,0,0,0,0,0,0,0,0,0,0,0,716,0,0,0,0,75,8,6,0,0,0,0,0,0,0,0,0,0,0,0,1,29.19,3,1
250116904,50139,"Weston McKennie","USA","Midfielder",26,"Italy","Juventus",0,0,0,2,3,2,0,1,5,4,1,3,3,359,2,0,0,0,81,94,80,100,1,1,0,1,1,0,1,0,0,0,0,32.97,32.85,242,4
250116951,50138,"Yann Bisseck","Germany","Defender",23,"Italy","FC Internazionale Milano",0,0,0,5,2,1,0,1,11,1,0,1,15,280,2,4,0,0,87.5,143,125,0,2,0,7,0,0,0,0,0,0,0,0,30.6,32.56,271,4
250117405,50139,"Francisco Conceição","Portugal","Forward",21,"Italy","Juventus",1,1,0,11,4,1,1,2,3,4,1,3,1,93,4,7,1,0,85,81,69,7.15,14,1,0,1,1,0,0,1,0,0,0,27.81,33.37,223,3
250117406,50050,"Paulo Bernardo","Portugal","Midfielder",22,"Scotland","Celtic FC",0,3,0,3,0,0,0,0,1,4,2,2,2,203,3,3,0,0,73.25,36,28,25,4,1,1,0,0,0,0,0,0,0,0,14.54,30.9,103,4
250117410,50147,"Tomás Araújo","Portugal","Defender",22,"Portugal","SL Benfica",0,0,0,1,0,0,0,0,18,7,4,3,15,334,2,1,0,0,89.67,186,171,0,1,0,4,0,0,0,0,0,0,0,0,29.89,35.05,270,3
250117415,50149,"Eduardo Quaresma","Portugal","Defender",22,"Portugal","Sporting Clube de Portugal",0,0,0,0,0,0,0,0,7,6,4,2,5,458,1,1,0,0,38,30,22,0,0,0,3,0,0,0,0,0,0,0,0,8.71,31.66,64,2
250117471,50080,"Ansu Fati","Spain","Forward",22,"Spain","FC Barcelona",0,0,0,1,0,0,0,0,3,1,1,0,0,511,1,0,0,0,54,22,20,0,1,0,0,0,0,0,0,0,0,0,0,6.06,30.01,35,3
250117511,50058,"Yunus Musah","USA","Midfielder",21,"Italy","AC Milan",0,0,0,3,0,0,0,0,3,3,1,2,3,339,2,1,0,0,93.5,46,43,0,0,0,1,0,0,0,0,0,0,0,0,12.8,33.93,104,2
250117705,52816,"Charles De Ketelaere","Belgium","Forward",23,"Italy","Atalanta BC",1,0,2,8,5,3,2,0,3,3,1,2,1,485,1,0,0,0,76.5,69,53,40,5,2,0,0,0,0,0,0,0,0,0,24.2,33.09,196,4
250117806,50107,"Fabian Rieder","Switzerland","Midfielder",22,"Germany","VfB Stuttgart",0,7,0,2,4,1,2,1,3,2,1,1,1,185,3,4,0,0,81.5,41,30,30,10,3,3,0,0,0,0,0,0,0,0,11.19,31.11,66,4
250118281,50138,"Lautaro Martínez","Argentina","Forward",27,"Italy","FC Internazionale Milano",0,0,1,3,5,4,0,1,4,2,0,2,2,271,2,5,1,0,80,40,32,0,1,0,0,1,1,0,0,1,0,0,0,16.53,30.66,142,4
250118391,50109,"Edmond Tapsoba","Burkina Faso","Defender",25,"Germany","Bayer 04 Leverkusen",1,0,0,1,2,1,1,0,18,7,2,5,12,115,4,3,0,0,89.25,166,147,0,0,0,5,0,0,0,0,0,0,0,0,33.78,32.3,288,4
250118504,75797,"Edon Zhegrova","Kosovo","Midfielder",25,"France","LOSC Lille",1,7,0,31,8,3,3,2,8,2,0,2,0,407,1,3,0,0,78.25,116,91,14.29,14,2,8,1,0,1,0,1,0,0,0,43.38,33.41,344,4
250118797,50023,"Folarin Balogun","USA","Forward",23,"France","AS Monaco",0,0,2,2,3,2,0,1,0,1,0,1,1,434,1,1,1,0,80,17,14,0,0,0,0,0,0,0,0,0,0,0,0,7.78,32.86,66,2
250118912,50023,"Eliot Matazo","Belgium","Midfielder",22,"France","AS Monaco",0,0,0,0,1,0,1,0,0,0,0,0,0,686,0,0,0,0,90,9,8,0,0,0,1,0,0,0,0,0,0,0,0,2.85,28.44,16,2
250118964,50107,"Enzo Millot","France","Midfielder",22,"Germany","VfB Stuttgart",1,5,1,10,12,6,5,1,11,8,3,5,2,382,1,7,0,0,87,198,172,50,6,3,4,1,1,0,0,0,1,0,0,43.64,31.16,345,4
250119181,52707,"Georgiy Sudakov","Ukraine","Midfielder",22,"Ukraine","FC Shakhtar Donetsk",1,11,0,10,5,2,2,1,11,1,1,0,0,386,1,6,0,0,82.5,207,170,17.65,17,3,5,1,0,1,1,0,0,0,0,46.69,31.6,349,4
250119677,52758,"Ramy Bensebaini","Algeria","Defender",29,"Germany","Borussia Dortmund",0,0,0,5,2,0,1,1,12,12,2,10,9,214,3,2,1,0,85.75,160,140,0,2,0,6,0,0,0,0,0,0,0,0,31.69,33.16,268,4
250121132,52797,"Danylo Ihnatenko","Ukraine","Midfielder",27,"Slovakia","ŠK Slovan Bratislava",0,0,0,3,2,1,1,0,7,13,3,10,3,27,7,1,2,0,90.5,121,108,0,1,0,2,0,0,0,0,0,0,0,0,38.1,32.89,307,4
250121149,50111,"Emanuel Aiwu","Austria","Defender",23,"Austria","SK Sturm Graz",0,0,0,0,1,0,1,0,18,9,7,2,21,9,8,6,1,0,88.75,138,122,0,2,0,3,0,0,0,0,0,0,0,0,42.51,33.23,360,4
250121218,52969,"Jhon Lucumi","Colombia","Defender",26,"Italy","Bologna FC 1909",0,0,0,1,2,0,1,1,31,2,0,2,15,134,4,1,1,0,94.5,244,232,0,0,0,11,0,0,0,0,0,0,0,0,37.07,32.26,360,4
250121294,50058,"Tijjani Reijnders","Netherlands","Midfielder",26,"Italy","AC Milan",0,0,1,7,8,5,1,2,10,2,0,2,1,421,1,2,0,0,96,173,166,0,3,0,6,3,3,0,2,1,0,0,0,46.61,32.26,360,4
250121329,50109,"Nordi Mukiele","France","Defender",27,"Germany","Bayer 04 Leverkusen",0,0,0,0,0,0,0,0,3,2,2,0,4,660,0,0,0,0,91,44,40,0,1,0,2,0,0,0,0,0,0,0,0,8.92,32.09,73,1
250121330,50149,"Matheus Reis","Brazil","Defender",29,"Portugal","Sporting Clube de Portugal",0,0,0,0,0,0,0,0,6,3,2,1,7,628,0,0,0,0,89.67,93,83,50,2,1,5,0,0,0,0,0,0,0,0,21.33,31.71,187,3
250121533,50051,"Vinícius Júnior","Brazil","Forward",24,"Spain","Real Madrid C.F.",0,7,0,34,17,10,6,1,5,5,0,5,0,12,8,4,2,0,76,139,106,37.5,16,6,0,4,3,1,2,2,0,0,1,38.39,35.47,360,4
250121536,50023,"Krépin Diatta","Senegal","Midfielder",25,"France","AS Monaco",0,0,0,1,0,0,0,0,2,2,1,1,0,602,0,1,0,0,87.5,23,20,0,0,0,0,0,0,0,0,0,0,0,0,5.01,32,31,2
250121552,2601306,"Romain Faivre","France","Midfielder",26,"France","Stade Brestois 29",0,3,0,11,1,0,1,0,2,0,0,0,0,559,0,2,0,0,87,25,21,25,4,1,0,0,0,0,0,0,0,0,0,11.39,30.8,86,3
250121584,52747,"Kang-in Lee","Korea Republic","Midfielder",23,"France","Paris Saint-Germain",0,13,0,2,5,3,1,1,5,4,2,2,0,413,1,3,0,0,90.25,128,113,31.25,16,5,2,0,0,0,0,0,0,0,0,25.69,31.17,209,4
250121965,50051,"Éder Militão","Brazil","Defender",26,"Spain","Real Madrid C.F.",0,0,0,1,4,0,4,0,10,3,1,2,7,206,3,2,2,0,91.75,183,168,0,0,0,4,0,0,0,0,0,0,0,0,29.84,34.24,282,4
250121972,50139,"Douglas Luiz","Brazil","Midfielder",26,"Italy","Juventus",0,0,0,3,1,0,1,0,2,1,0,1,3,509,1,0,0,0,87.5,22,19,0,0,0,1,0,0,0,0,0,0,0,0,6.95,28.3,44,2
250122187,50031,"Mohamed Ali Camara","Rep of Guinea","Defender",27,"Switzerland","BSC Young Boys",0,0,0,1,0,0,0,0,12,4,2,2,9,336,2,1,0,0,90.5,71,65,0,0,0,2,0,0,0,0,0,0,0,0,19.47,32.32,180,2
250122213,50062,"Mauro Júnior","Brazil","Defender",25,"Netherlands","PSV Eindhoven",0,0,0,2,3,0,2,1,11,5,2,3,8,120,4,2,2,0,90.75,160,151,0,1,0,3,0,0,0,0,0,0,0,0,33.59,34.06,259,4
250122746,50058,"Samuel Chukwueze","Nigeria","Forward",25,"Italy","AC Milan",1,0,0,5,3,0,1,2,1,0,0,0,0,437,1,1,1,0,79.5,27,22,0,1,0,0,0,0,0,0,0,0,0,0,5.99,30.65,41,2
250122983,50139,"Pierre Kalulu","France","Defender",24,"Italy","Juventus",0,0,0,2,1,0,0,1,14,3,0,3,10,440,1,1,0,0,96.75,309,298,0,1,0,2,0,0,0,0,0,0,0,0,43.59,32.51,360,4
250123020,52816,"Marco Brescianini","Italy","Midfielder",24,"Italy","Atalanta BC",0,0,0,0,0,0,0,0,0,0,0,0,1,712,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,30.78,6,1
250123428,2601306,"Mathias Pereira Lage","France","Forward",27,"France","Stade Brestois 29",0,1,0,0,2,1,0,1,2,0,0,0,2,600,0,1,0,0,58.34,14,8,0,2,0,0,1,0,1,1,0,0,0,0,6.29,32.8,38,3
250123677,50062,"Malik Tillman","USA","Midfielder",22,"Netherlands","PSV Eindhoven",2,5,0,6,7,2,3,2,22,7,3,4,9,164,3,10,1,0,88,174,152,25,8,2,4,1,1,0,1,0,0,0,0,46.72,33.97,360,4
250123695,50043,"Maxim De Cuyper","Belgium","Midfielder",23,"Belgium","Club Brugge KV",0,10,1,1,4,1,0,3,20,2,1,1,6,194,3,3,0,0,85,227,196,35,20,7,4,0,0,0,0,0,0,0,0,44.21,31.3,360,4
250123910,50111,"Erencan Yardımcı","Türkiye","Forward",22,"Austria","SK Sturm Graz",0,0,4,3,0,0,0,0,0,2,0,2,0,87,5,0,1,0,57.75,17,12,0,0,0,0,0,0,0,0,0,0,0,0,10.66,33.25,71,4
250123978,50058,"Malick Thiaw","Germany","Defender",23,"Italy","AC Milan",0,0,0,0,2,1,0,1,1,0,0,0,6,645,0,0,0,0,91.5,51,45,0,0,0,1,1,1,0,0,0,1,0,0,10.99,32.81,97,2
250124068,2603790,"Castello Lukeba","France","Defender",21,"Germany","RB Leipzig",0,0,0,2,0,0,0,0,21,5,1,4,13,175,3,4,2,0,91,213,195,0,1,0,7,0,0,0,0,0,0,0,0,29.54,35.09,270,3
250124169,50031,"Lewin Blum","Switzerland","Defender",23,"Switzerland","BSC Young Boys",0,0,1,1,1,0,0,1,6,9,4,5,4,190,3,3,1,0,92.34,89,81,50,4,2,0,0,0,0,0,0,0,0,0,28.44,31.92,234,3
250124222,52758,"Maximilian Beier","Germany","Forward",22,"Germany","Borussia Dortmund",0,0,0,2,3,2,0,1,6,2,0,2,0,160,4,0,0,0,73.67,36,26,50,2,1,0,0,0,0,0,0,0,0,0,17.37,34.09,132,3
250124430,50037,"Jamal Musiala","Germany","Midfielder",21,"Germany","FC Bayern München",2,2,1,22,11,5,1,5,7,4,1,3,0,267,2,5,1,0,80,156,128,0,3,0,1,1,1,0,0,0,1,0,0,28.78,31.82,232,4
250124460,50043,"Christos Tzolis","Greece","Forward",22,"Belgium","Club Brugge KV",0,0,1,5,12,6,3,3,9,1,0,1,1,16,7,8,0,0,91,117,106,33.34,3,1,1,1,1,0,1,0,0,0,0,39.01,33.24,320,4
250124849,52816,"Lazar Samardzic","Serbia","Midfielder",22,"Italy","Atalanta BC",0,7,1,9,5,1,1,3,3,1,0,1,1,555,0,2,0,0,59,60,54,22.23,9,2,3,0,0,0,0,0,0,0,0,17.47,31.38,124,3
250125538,52969,"Dan Ndoye","Switzerland","Forward",24,"Italy","Bologna FC 1909",0,0,1,15,6,0,1,5,18,3,2,1,1,256,2,10,0,0,72,114,82,28.58,7,2,2,0,0,0,0,0,0,0,0,37.33,35.03,336,4
250126267,50033,"Markus Solbakken","Norway","Midfielder",24,"Czechia","AC Sparta Praha",0,0,0,0,0,0,0,0,2,0,0,0,0,522,1,0,0,0,40,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1.86,28.22,7,2
250126449,50030,"Amar Dedić","Bosnia and Herzegovina","Defender",22,"Austria","FC Salzburg",0,0,1,7,9,3,5,1,16,0,0,0,2,297,2,2,1,0,89.34,177,158,0,4,0,3,0,0,0,0,0,0,0,0,30.08,33.5,270,3
250127024,50062,"Fredrik Oppegård","Norway","Defender",22,"Netherlands","PSV Eindhoven",0,0,0,0,0,0,0,0,3,0,0,0,0,684,0,0,0,0,94,16,15,0,0,0,0,0,0,0,0,0,0,0,0,2.43,30.15,19,1
250127111,2603790,"Benjamin Šeško","Slovenia","Forward",21,"Germany","RB Leipzig",0,0,0,3,11,7,2,2,3,1,0,1,5,41,6,3,1,0,64,46,31,0,1,0,0,3,3,0,1,1,1,0,1,39.71,33.84,302,4
250127239,52816,"Matteo Ruggeri","Italy","Defender",22,"Italy","Atalanta BC",0,0,0,0,1,0,1,0,7,1,0,1,1,586,0,1,0,0,80.34,60,50,60,5,3,0,0,0,0,0,0,0,0,0,13.4,29.52,107,3
250127284,52919,"Joško Gvardiol","Croatia","Defender",22,"England","Manchester City",0,0,0,2,2,1,1,0,12,3,1,2,1,55,6,0,0,0,96.25,270,260,100,1,1,2,0,0,0,0,0,0,0,0,33.42,33.15,275,4
250127347,52758,"Karim Adeyemi","Germany","Forward",22,"Germany","Borussia Dortmund",0,0,0,5,7,5,2,0,5,1,1,0,0,536,0,4,0,0,81,56,45,0,2,0,0,3,2,1,0,3,0,0,0,16.8,35.14,135,2
